resID	atmilitary	atreligion	ated	atprof	atinc	atrace	atage	atmale	selected	rating
772	2	4	1	5	1	3	1	2	0	0.3333333333333333
772	2	4	3	2	3	1	6	1	1	1
772	1	3	6	1	2	1	6	2	1	0.6666666666666666
772	2	6	1	1	5	3	6	2	0	0
772	1	2	6	2	3	5	4	2	1	1
772	1	2	6	4	4	4	3	1	0	0.16666666666666666
772	2	4	5	2	4	2	3	2	1	0.8333333333333334
772	2	2	2	2	5	5	5	1	0	0
537	2	3	6	1	6	4	1	1	1	0.3333333333333333
537	1	3	1	6	4	1	6	2	0	0.16666666666666666
537	2	1	2	5	3	5	1	1	1	1
537	2	1	6	4	5	6	3	1	0	0.5
537	2	6	5	6	6	4	5	2	0	0
537	1	1	3	3	3	4	2	2	1	0.8333333333333334
537	1	4	6	6	3	5	5	1	0	0.6666666666666666
537	2	3	3	3	2	3	5	1	1	0.8333333333333334
537	1	1	2	4	1	2	2	1	1	0.8333333333333334
537	2	1	2	2	2	5	2	2	0	1
537	1	2	1	6	1	3	3	1	0	0.16666666666666666
537	2	6	6	1	1	5	5	2	1	0.6666666666666666
654	2	6	6	3	6	4	4	2	1	0.6666666666666666
654	1	2	1	6	3	3	1	2	0	0.5
654	2	2	1	5	3	4	5	2	0	0.6666666666666666
654	1	5	6	4	6	4	2	2	1	0.3333333333333333
654	2	4	5	1	5	3	4	2	0	0.3333333333333333
654	2	2	5	2	3	3	4	2	1	0.6666666666666666
654	2	1	1	2	5	6	4	2	0	0.5
654	2	6	4	4	5	2	1	1	1	0.6666666666666666
654	1	1	4	3	1	3	1	1	0	0.6666666666666666
654	2	4	4	5	6	4	6	2	1	0.5
654	1	1	3	1	1	4	3	2	0	0.6666666666666666
654	2	6	6	1	6	6	2	1	1	0.5
763	2	2	5	5	4	5	1	2	1	0.6666666666666666
763	2	4	5	2	1	5	3	2	0	0.5
763	2	5	5	6	5	2	5	1	0	0.16666666666666666
763	1	1	1	4	3	1	2	1	1	0.3333333333333333
763	2	6	5	5	1	1	5	1	1	0.5
763	2	3	2	6	2	5	2	2	0	0.16666666666666666
763	1	2	6	6	1	1	6	2	0	0.8333333333333334
763	1	2	2	1	6	3	5	2	1	0.16666666666666666
763	2	5	4	1	2	6	5	1	0	0.8333333333333334
763	1	6	5	1	5	5	1	2	1	0.3333333333333333
763	1	5	2	6	4	3	2	2	0	0.5
763	2	1	6	2	1	6	1	1	1	0.16666666666666666
558	1	4	1	2	1	1	2	2	0	0.8333333333333334
558	1	2	6	4	6	6	4	1	1	0.5
558	2	2	4	6	5	4	4	1	0	0.6666666666666666
558	1	2	5	1	3	3	5	1	1	0.8333333333333334
558	1	2	2	5	2	5	5	2	0	1
558	1	2	2	3	1	2	2	1	1	0.6666666666666666
558	1	1	1	2	6	4	6	2	1	1
558	2	5	1	6	1	3	3	1	0	0.8333333333333334
558	1	1	4	6	2	2	5	2	0	0.8333333333333334
558	1	2	6	4	2	1	5	1	1	0.6666666666666666
558	1	6	4	2	1	6	2	1	1	1
558	2	5	4	1	4	3	5	1	0	0.8333333333333334
855	2	5	4	2	5	1	3	1	0	0.6666666666666666
855	2	5	5	5	2	4	2	2	1	0.8333333333333334
855	2	5	1	2	6	1	1	2	0	0.16666666666666666
855	1	6	1	2	2	5	4	1	1	0.3333333333333333
855	1	2	3	4	6	5	2	1	1	0.6666666666666666
855	2	2	1	2	2	4	3	2	0	0.6666666666666666
855	2	4	4	6	5	5	3	2	0	0.5
855	2	1	6	3	1	1	3	1	1	0.6666666666666666
855	2	1	1	4	1	2	6	2	1	0.6666666666666666
855	1	4	1	4	3	4	1	1	0	0.6666666666666666
855	2	3	5	4	5	2	4	2	1	0.8333333333333334
855	2	4	2	5	6	3	3	2	0	0.6666666666666666
265	1	2	6	3	2	5	3	1	0	0.6666666666666666
265	2	2	6	2	4	3	5	1	1	0.8333333333333334
265	2	2	6	5	3	6	5	2	1	0.3333333333333333
265	1	6	4	5	2	3	2	1	0	0
265	2	3	1	4	1	6	2	2	1	0.5
265	1	5	6	2	2	6	4	1	0	0.3333333333333333
265	2	5	2	5	2	5	4	2	1	0.16666666666666666
265	2	5	1	6	4	2	1	2	0	0
265	2	5	1	5	1	1	3	1	0	0.8333333333333334
265	2	1	5	2	2	2	3	2	1	0.16666666666666666
265	1	6	4	4	5	6	6	1	0	0.16666666666666666
265	1	4	3	5	4	6	2	1	1	0.3333333333333333
819	1	1	1	5	2	5	5	1	0	0.16666666666666666
819	2	2	3	4	4	2	1	2	1	0.5
819	1	2	3	1	1	1	1	1	1	0.3333333333333333
819	2	3	4	4	4	2	4	2	0	0.16666666666666666
819	2	1	4	5	5	5	1	2	1	0.3333333333333333
819	2	5	1	2	1	3	6	1	0	0.16666666666666666
819	2	5	4	2	1	6	5	2	1	0.16666666666666666
819	1	6	4	5	1	5	5	1	0	0.16666666666666666
819	2	6	2	5	3	5	3	1	0	0.16666666666666666
819	2	4	5	4	5	6	5	1	1	0.3333333333333333
819	2	4	3	2	6	4	4	1	0	0.16666666666666666
819	1	1	6	4	4	2	1	2	1	0.5
691	1	4	6	1	6	1	6	1	0	0.3333333333333333
691	2	2	4	2	4	3	2	1	1	0.6666666666666666
691	2	6	4	1	3	1	4	1	1	0.6666666666666666
691	1	4	5	1	3	6	3	1	0	0.5
691	2	3	6	2	6	2	3	2	1	0.6666666666666666
691	1	6	4	2	4	5	6	1	0	0.3333333333333333
691	2	4	5	4	5	1	3	2	1	0.8333333333333334
691	2	5	5	2	3	2	1	2	0	0.3333333333333333
691	2	6	6	3	2	6	6	1	0	0.6666666666666666
691	2	3	6	3	3	5	6	1	1	0.6666666666666666
691	1	3	1	2	6	3	2	1	1	0.3333333333333333
691	2	3	1	6	3	3	1	1	0	0.16666666666666666
174	1	1	2	3	6	5	4	1	1	0.6666666666666666
174	2	6	4	4	4	4	3	1	0	0.5
174	1	2	5	1	5	2	6	1	0	0.5
174	2	2	4	2	2	6	4	1	1	0.8333333333333334
174	2	2	1	3	2	1	6	1	0	0.3333333333333333
174	1	4	2	1	2	4	6	2	1	0.8333333333333334
174	2	4	5	4	4	4	6	1	0	0.6666666666666666
174	2	2	6	1	4	1	4	1	1	0.8333333333333334
174	1	2	2	4	4	4	4	2	1	0.6666666666666666
174	2	6	3	1	4	2	2	1	0	0.5
174	2	5	6	3	1	1	1	2	1	0.8333333333333334
174	1	3	6	6	1	1	6	2	0	0.5
431	2	4	2	2	3	4	2	2	1	0.6666666666666666
431	1	4	2	6	1	1	4	1	0	0.3333333333333333
431	2	3	1	3	1	6	2	2	0	0.16666666666666666
431	2	3	4	2	1	6	5	1	1	0.6666666666666666
431	2	6	1	5	3	4	2	2	0	0.16666666666666666
431	1	2	4	5	1	5	2	2	1	0.6666666666666666
431	2	2	5	2	4	6	1	2	1	0.6666666666666666
431	2	2	1	4	2	3	6	1	0	0.3333333333333333
431	1	1	5	5	2	3	2	2	1	0.6666666666666666
431	1	5	4	6	4	6	1	1	0	0.3333333333333333
431	1	5	6	1	2	4	4	2	1	0.6666666666666666
431	2	1	1	3	3	5	6	2	0	0.3333333333333333
85	2	4	2	4	1	5	4	2	1	1
85	1	2	6	4	6	2	1	2	0	0
85	1	3	2	1	1	4	5	2	1	1
85	2	2	4	3	2	6	1	1	0	0
85	1	5	3	4	3	2	5	1	1	1
85	1	4	2	5	5	5	1	2	0	0
85	2	6	3	1	3	5	2	2	1	1
85	1	5	1	6	4	3	1	1	0	0
85	1	3	4	5	4	5	4	2	0	1
85	1	2	6	4	6	5	2	1	1	1
85	2	3	2	6	3	6	5	1	1	1
85	2	1	3	3	6	3	3	1	0	0
768	2	3	1	3	1	5	1	1	0	0.5
768	2	6	6	6	2	5	2	2	1	0.8333333333333334
768	2	6	4	4	3	6	6	1	0	0.5
768	1	6	4	1	3	3	1	1	1	0.8333333333333334
768	2	2	1	4	3	3	5	1	0	0.5
768	1	3	6	6	5	1	2	1	1	0.8333333333333334
768	1	6	4	4	1	3	1	1	0	0.5
768	2	1	2	5	5	1	5	2	1	0.8333333333333334
768	2	1	6	4	3	6	1	2	1	
768	2	2	1	6	3	6	4	2	0	0.5
768	2	1	4	1	4	2	3	2	1	0.8333333333333334
768	2	3	4	4	5	2	6	1	0	0.5
463	2	5	6	5	1	4	4	1	1	0.8333333333333334
463	1	1	3	4	6	2	5	2	0	0.3333333333333333
463	1	6	6	6	4	6	3	1	0	0.6666666666666666
463	1	6	1	2	4	6	2	1	1	0.5
463	1	5	2	2	4	4	3	1	0	0.8333333333333334
463	2	5	3	3	1	3	5	1	1	0.5
463	2	1	4	3	3	1	3	1	0	0.8333333333333334
463	2	2	1	5	5	5	5	2	1	0.5
463	1	3	1	1	1	5	1	2	1	0.8333333333333334
463	1	1	1	1	1	1	6	1	0	0.6666666666666666
463	1	4	4	3	6	4	6	1	0	0.8333333333333334
463	2	2	4	3	5	4	1	2	1	0.3333333333333333
373	2	1	2	2	3	6	4	1	1	0.6666666666666666
373	2	1	3	6	6	1	4	1	0	0.3333333333333333
373	1	5	3	4	1	3	2	1	0	0.5
373	2	6	6	1	5	2	4	1	1	0.5
373	1	5	1	4	4	3	5	2	0	0.5
373	1	2	2	3	5	3	1	1	1	0.5
373	2	5	3	3	5	2	3	1	1	0.6666666666666666
373	2	2	4	4	4	6	3	2	0	0.5
373	1	4	3	1	2	2	2	1	0	0.5
373	2	1	5	4	1	6	3	1	1	0.6666666666666666
373	1	1	6	2	5	6	4	2	1	0.6666666666666666
373	1	6	3	6	3	5	2	1	0	0.5
80	2	2	6	3	6	3	4	2	0	0.3333333333333333
80	2	4	2	5	5	6	4	1	1	0.8333333333333334
80	1	6	4	3	6	2	3	1	1	1
80	1	1	6	4	1	1	4	2	0	0.6666666666666666
80	1	3	5	4	6	3	1	2	0	1
80	2	3	3	3	3	2	1	2	1	0.6666666666666666
80	1	6	6	5	5	1	2	2	0	1
80	2	2	5	1	3	3	3	2	1	0.6666666666666666
80	2	6	4	6	4	1	3	2	1	0.5
80	2	5	6	4	5	6	2	1	0	0.5
80	2	1	1	6	6	6	2	2	0	0.5
80	2	4	6	4	3	2	2	1	1	0.8333333333333334
450	2	6	3	4	4	2	1	2	1	0.8333333333333334
450	1	4	5	2	5	2	3	1	0	0.5
450	2	5	6	4	1	2	1	1	1	0.8333333333333334
450	2	2	4	6	4	4	3	2	0	0.5
450	1	6	2	3	1	3	1	2	0	0.6666666666666666
450	1	2	5	5	5	3	3	2	1	0.8333333333333334
450	2	2	1	4	6	2	5	2	0	0.3333333333333333
450	2	2	2	2	2	1	3	2	1	0.6666666666666666
450	2	3	4	1	1	2	3	2	1	0.6666666666666666
450	2	4	6	2	3	3	5	2	0	0.6666666666666666
450	1	4	1	6	3	4	1	2	0	0.3333333333333333
450	2	3	6	2	2	4	3	2	1	0.6666666666666666
433	2	2	3	3	3	2	5	2	1	0.6666666666666666
433	2	2	5	5	5	2	6	2	0	0.3333333333333333
433	1	5	6	1	2	5	6	1	0	0.16666666666666666
433	2	1	6	2	4	6	4	1	1	1
433	1	3	1	1	4	3	2	2	0	0.16666666666666666
433	1	3	3	6	6	1	3	2	1	0.3333333333333333
433	2	1	4	1	5	1	4	2	0	0.6666666666666666
433	2	4	3	2	2	2	3	2	1	0.8333333333333334
433	2	4	2	6	4	2	6	1	1	0.5
433	1	6	4	1	3	6	4	2	0	0.3333333333333333
433	1	3	4	3	3	4	6	2	0	0.16666666666666666
433	2	1	1	6	2	4	4	1	1	0.3333333333333333
745	2	6	6	6	2	1	3	2	0	0.5
745	1	3	4	6	3	4	4	2	1	0.6666666666666666
745	1	6	1	2	3	2	3	1	0	0.3333333333333333
745	1	5	4	2	5	3	2	2	1	0.5
745	1	6	2	2	4	2	5	1	1	0.3333333333333333
745	2	1	1	6	4	5	5	2	0	0.3333333333333333
745	1	4	6	1	2	1	6	2	1	0.5
745	1	1	1	5	4	1	5	2	0	0.3333333333333333
745	2	2	4	6	3	4	3	2	0	0.5
745	1	1	1	2	3	6	6	1	1	0.5
648	2	1	3	2	2	3	1	2	1	0.8333333333333334
648	2	4	6	4	3	2	2	1	0	0.6666666666666666
648	1	3	3	1	3	4	2	1	0	0.6666666666666666
648	2	1	6	1	5	2	1	1	1	0.8333333333333334
648	1	6	2	2	5	3	1	2	1	1
648	1	1	1	2	3	5	4	1	0	0.5
648	2	5	5	1	3	5	5	2	1	1
648	1	5	1	5	5	6	6	1	0	0
648	2	2	4	5	1	6	2	1	0	0.16666666666666666
648	1	5	6	3	1	5	5	1	1	1
648	1	5	3	2	2	4	6	2	0	0.5
648	2	2	4	6	5	1	6	2	1	0.5
516	1	3	2	5	4	1	2	1	1	0.8333333333333334
516	1	1	6	2	5	2	1	1	0	0.6666666666666666
516	2	1	5	1	3	6	6	1	1	0.8333333333333334
516	2	6	1	6	5	6	4	1	0	0.5
516	1	2	6	5	2	6	1	2	0	0.8333333333333334
516	1	3	5	6	6	3	2	1	1	0.6666666666666666
516	1	2	6	3	3	2	1	2	0	0.8333333333333334
516	2	3	3	3	6	4	3	1	1	0.6666666666666666
516	1	5	2	6	6	1	5	2	1	0.8333333333333334
516	1	6	3	4	4	1	1	2	0	0.6666666666666666
516	1	5	4	2	6	4	1	2	1	0.8333333333333334
516	2	1	6	5	6	6	6	2	0	0.8333333333333334
434	1	1	5	2	3	6	1	1	0	0.5
434	2	6	6	3	3	3	5	2	1	0.5
434	2	5	2	1	1	1	1	2	1	0.6666666666666666
434	1	4	4	6	5	1	4	2	0	0.6666666666666666
434	1	5	5	4	2	2	1	1	0	0.6666666666666666
434	1	4	6	6	5	3	3	2	1	0.6666666666666666
434	1	6	2	4	3	5	6	1	1	0.8333333333333334
434	1	1	6	2	6	4	4	1	0	0.8333333333333334
434	2	3	5	5	6	4	5	1	0	0.8333333333333334
434	1	1	5	5	2	5	1	1	1	0.8333333333333334
434	1	5	3	1	1	5	6	2	0	0.8333333333333334
434	2	1	3	3	1	1	5	2	1	0.8333333333333334
225	1	2	6	5	3	2	2	2	1	0.6666666666666666
225	2	4	5	1	1	2	6	1	0	0.6666666666666666
225	2	6	4	2	2	1	5	1	1	0.6666666666666666
225	2	2	2	6	3	6	3	2	0	0.6666666666666666
225	2	6	6	3	5	2	4	2	1	0.6666666666666666
225	1	3	4	6	3	1	1	1	0	0.5
225	2	4	6	1	1	5	6	2	1	0.6666666666666666
225	1	6	4	3	2	2	5	1	0	0.6666666666666666
225	2	2	3	4	3	1	3	1	0	0.5
225	2	4	4	6	6	2	2	2	1	0.5
225	1	1	6	5	6	3	1	1	1	0.6666666666666666
225	2	4	4	6	6	5	5	2	0	0.6666666666666666
22	1	3	1	6	5	3	6	2	0	0.6666666666666666
22	2	4	5	1	5	6	2	2	1	0.6666666666666666
22	1	5	5	1	1	2	1	2	0	0.5
22	2	5	3	4	4	6	2	1	1	0.5
22	1	5	4	5	1	6	4	2	0	0.5
22	2	2	6	3	1	2	6	1	1	0.5
22	2	4	6	1	4	4	4	1	1	0.5
22	2	3	1	2	2	2	4	2	0	0.5
22	2	2	4	3	5	4	5	2	1	0.5
22	2	2	5	6	5	2	1	1	0	0.5
22	2	5	1	3	5	2	4	2	1	0.5
22	1	1	4	3	3	4	3	2	0	0.5
509	1	3	5	4	3	4	3	2	1	0.3333333333333333
509	2	4	2	5	3	1	5	2	0	0.16666666666666666
509	2	3	4	5	5	4	6	1	0	0.3333333333333333
509	1	1	5	3	5	4	3	1	1	0.5
509	1	2	4	5	3	1	3	2	0	0.5
509	2	3	6	4	5	3	5	2	1	0.6666666666666666
509	1	6	6	5	2	6	6	1	0	0.5
509	2	5	6	2	5	1	3	2	1	0.8333333333333334
509	1	6	6	1	6	2	2	1	1	1
509	2	1	3	2	1	6	2	1	0	0.6666666666666666
509	2	5	6	2	5	3	3	2	0	0.8333333333333334
509	1	6	6	1	5	1	1	2	1	0.8333333333333334
550	2	1	1	4	1	4	5	1	0	0.5
550	2	3	4	4	3	4	2	1	1	0.6666666666666666
550	1	4	6	4	2	1	2	1	1	0.8333333333333334
550	2	1	4	6	6	4	3	1	0	0.3333333333333333
550	2	5	4	1	3	4	1	1	0	0.16666666666666666
550	1	3	4	5	4	1	1	1	1	0.8333333333333334
550	1	2	6	1	2	1	6	2	0	0.3333333333333333
550	1	1	4	4	5	3	3	1	1	0.6666666666666666
550	1	3	5	5	1	6	4	1	0	0.5
550	1	2	6	5	5	5	3	1	1	0.6666666666666666
550	1	5	5	5	5	5	2	1	0	0.16666666666666666
550	2	6	6	4	4	3	3	1	1	0.3333333333333333
573	1	4	6	3	4	3	5	1	1	0.8333333333333334
573	2	2	4	6	6	5	3	1	0	0.5
573	2	4	1	3	4	6	3	1	1	0.6666666666666666
573	2	3	5	2	1	6	6	1	0	0.5
573	2	4	6	1	6	2	2	1	1	0.8333333333333334
573	1	5	2	6	4	1	2	2	0	0
573	2	4	6	4	1	5	4	1	1	0.8333333333333334
573	2	5	2	2	6	4	6	2	0	0
573	2	6	4	2	5	4	3	1	1	0.5
573	2	5	4	6	3	1	4	1	0	0
573	1	2	5	4	3	1	3	1	1	0.5
573	1	5	1	4	5	5	3	2	0	0
117	2	1	2	2	3	4	3	1	1	0.6666666666666666
117	2	4	2	5	1	1	2	1	0	0.3333333333333333
117	1	4	1	4	3	5	3	1	0	0.6666666666666666
117	1	2	4	4	5	4	3	2	1	0.16666666666666666
117	1	4	6	4	5	1	5	1	1	0.5
117	1	6	2	4	4	6	3	1	0	0.16666666666666666
117	1	6	5	1	1	4	2	1	0	0.6666666666666666
117	1	2	6	2	6	5	5	2	1	0.3333333333333333
117	1	1	2	4	1	4	6	1	1	0.6666666666666666
117	2	4	2	5	2	2	1	1	0	0.16666666666666666
117	2	1	6	6	4	6	5	1	1	0.6666666666666666
117	2	4	3	6	3	6	6	2	0	0.3333333333333333
162	1	6	3	4	5	3	1	2	1	0.6666666666666666
162	2	3	6	6	4	1	5	2	0	0.3333333333333333
162	1	1	6	4	4	2	3	2	0	0.8333333333333334
162	2	5	6	2	3	5	2	1	1	0.6666666666666666
162	1	3	3	3	2	4	2	2	1	0.6666666666666666
162	1	2	1	6	2	4	2	1	0	0.16666666666666666
162	1	4	5	5	6	2	3	1	0	0
162	2	4	4	5	4	4	6	2	1	0.6666666666666666
162	1	3	1	2	1	6	6	2	0	0.16666666666666666
162	1	4	5	2	3	2	6	1	1	0.6666666666666666
162	2	5	6	4	5	2	4	2	1	0.8333333333333334
162	2	5	5	1	2	1	6	2	0	0.5
58	1	6	1	2	2	6	6	1	0	0.6666666666666666
58	1	3	6	3	2	1	4	1	1	
58	1	5	5	3	5	1	1	1	0	0.8333333333333334
58	1	1	5	4	3	4	5	2	1	0.3333333333333333
58	1	5	3	4	6	3	2	1	0	0.6666666666666666
58	1	2	6	2	1	4	4	2	1	0.16666666666666666
58	1	2	4	3	1	5	1	2	1	0.8333333333333334
58	2	1	1	5	1	6	6	1	0	0.5
58	1	6	3	1	4	5	2	2	0	0.6666666666666666
58	1	3	3	3	2	4	2	2	1	0.6666666666666666
58	1	2	3	4	3	3	2	2	1	0.8333333333333334
58	1	6	1	1	4	6	5	1	0	0.5
33	2	5	4	6	1	6	6	1	0	0.16666666666666666
33	2	2	4	4	5	1	1	1	1	0.6666666666666666
33	2	4	1	5	2	4	5	2	0	0.16666666666666666
33	2	4	6	3	2	4	3	1	1	0.6666666666666666
33	2	2	2	4	2	1	3	1	1	0.6666666666666666
33	2	6	1	5	3	3	4	2	0	0.16666666666666666
33	1	4	3	6	6	4	6	1	0	0.3333333333333333
33	1	4	2	4	6	1	3	1	1	0.6666666666666666
33	2	2	1	4	5	6	5	2	1	0.6666666666666666
33	2	6	1	2	1	3	1	2	0	0.5
33	1	5	2	4	3	5	5	2	0	0.5
33	1	2	6	3	1	6	4	1	1	0.6666666666666666
293	2	1	5	3	2	3	5	1	1	0.5
293	1	5	5	2	1	6	2	2	0	0.3333333333333333
293	1	3	2	1	3	4	5	2	1	0.5
293	2	5	3	4	2	6	6	1	0	0.3333333333333333
293	2	2	4	4	1	5	3	2	1	0.5
293	2	5	6	4	2	4	3	1	0	0.3333333333333333
293	2	6	6	3	4	1	2	1	1	0.5
293	1	5	1	3	4	6	1	1	0	0.3333333333333333
293	1	3	5	3	4	1	4	1	1	0.5
293	1	5	4	1	2	6	1	1	0	0.3333333333333333
293	1	3	3	1	3	5	3	2	1	0.5
293	1	3	1	4	3	6	2	2	0	0.3333333333333333
816	1	4	5	2	6	3	1	1	1	0.6666666666666666
816	2	3	4	5	4	2	6	1	0	0.6666666666666666
816	1	3	4	2	3	5	4	2	0	0.6666666666666666
816	2	2	6	2	6	4	5	1	1	0.6666666666666666
816	2	3	2	1	3	4	4	1	0	0.6666666666666666
816	1	3	6	3	2	4	1	2	1	0.6666666666666666
816	2	6	5	4	3	3	5	1	1	0.8333333333333334
816	1	4	2	6	3	5	2	1	0	0.8333333333333334
816	2	6	4	5	1	2	6	2	0	0.6666666666666666
816	1	6	3	1	1	1	2	2	1	0.6666666666666666
657	1	6	4	3	5	5	6	1	0	0.5
657	2	3	1	3	3	3	6	1	1	0.6666666666666666
657	1	5	2	4	4	5	2	2	0	0.3333333333333333
657	1	2	2	1	5	2	4	2	1	0.6666666666666666
657	1	2	3	4	5	2	6	2	1	0.6666666666666666
657	2	5	5	4	1	4	2	1	0	0.16666666666666666
657	2	5	1	2	5	5	4	1	0	0.16666666666666666
657	1	4	3	3	3	2	5	2	1	0.6666666666666666
657	1	4	2	6	3	2	3	1	1	0.8333333333333334
657	1	6	4	3	1	5	3	1	0	0.16666666666666666
657	2	3	4	1	1	6	1	2	1	1
657	1	6	1	1	4	6	5	2	0	0.16666666666666666
215	1	3	6	4	1	1	4	1	1	0.5
215	2	3	5	6	5	4	2	2	0	0.3333333333333333
215	2	2	5	1	2	2	3	2	1	0.8333333333333334
215	1	4	2	2	4	1	4	2	0	0.3333333333333333
215	2	3	5	5	3	5	6	1	1	0.8333333333333334
215	2	1	1	3	5	1	1	1	0	0.3333333333333333
215	1	6	1	2	2	5	3	1	1	0
215	2	1	1	6	6	3	3	1	0	0
215	1	2	1	5	6	1	2	2	0	0.6666666666666666
215	1	1	2	5	3	2	5	1	1	0
215	2	6	3	4	5	6	2	1	0	0.6666666666666666
215	2	4	2	4	3	3	4	2	1	0.5
546	2	2	2	4	4	6	2	2	1	0.3333333333333333
546	2	6	2	2	6	3	3	2	0	0.16666666666666666
546	1	4	5	5	3	6	3	1	1	0.6666666666666666
546	1	3	6	3	2	6	3	2	0	0.3333333333333333
546	2	4	5	4	1	2	3	1	1	0.6666666666666666
546	1	6	4	5	2	6	3	1	0	0.16666666666666666
546	2	1	6	3	4	5	1	2	0	0.5
546	2	3	6	1	1	3	2	1	1	0
546	1	1	2	2	1	3	2	2	0	0.5
546	1	3	5	4	3	5	2	1	1	0
546	1	4	6	3	4	3	6	2	1	0.6666666666666666
546	2	3	5	2	4	5	3	1	0	0.16666666666666666
814	2	1	4	4	6	4	1	1	1	0.6666666666666666
814	2	3	6	6	6	6	1	1	0	0.3333333333333333
814	2	5	1	4	4	6	3	2	0	0.16666666666666666
814	1	4	2	1	6	5	3	2	1	0.8333333333333334
814	1	2	4	3	4	4	5	2	0	0
814	2	6	5	2	6	6	1	2	1	0.6666666666666666
814	1	1	6	5	2	4	4	1	1	0.16666666666666666
814	2	3	4	6	6	5	6	2	0	0
814	2	4	3	3	6	2	3	1	1	1
814	2	4	3	3	2	6	6	1	0	0.16666666666666666
814	1	2	3	4	2	2	1	1	1	0.3333333333333333
814	1	4	6	4	3	4	4	1	0	0.16666666666666666
689	1	6	5	2	6	6	5	2	0	0
689	2	5	4	3	2	2	1	1	1	0.5
689	2	1	4	2	1	2	4	1	1	1
689	1	5	5	5	2	4	5	1	0	0.5
689	2	6	1	5	3	2	4	1	0	0
689	1	5	5	4	1	2	5	2	1	0.6666666666666666
689	2	3	1	4	6	3	5	2	1	0.5
689	1	4	1	1	6	5	5	2	0	0.3333333333333333
689	2	3	4	5	5	3	5	1	1	0.6666666666666666
689	2	5	3	6	1	3	6	1	0	0.16666666666666666
689	1	3	2	6	1	4	2	2	1	0.6666666666666666
689	1	3	1	5	6	5	5	2	0	0.3333333333333333
318	1	4	5	3	6	1	3	1	0	0.3333333333333333
318	2	3	2	3	3	1	5	2	1	0.5
318	2	5	3	5	5	1	5	2	0	0.3333333333333333
318	1	2	6	3	4	3	1	1	1	0.6666666666666666
318	1	4	4	2	1	6	5	1	1	0.6666666666666666
318	1	5	2	4	2	3	1	1	0	0.5
318	1	6	6	3	5	2	5	1	0	0.16666666666666666
318	1	5	1	2	3	5	5	2	1	0.5
318	1	5	5	6	5	2	4	1	0	0.3333333333333333
318	2	5	6	4	3	6	1	1	1	0.8333333333333334
318	1	5	6	2	4	3	2	1	0	0.5
318	1	1	3	5	3	1	3	2	1	0.6666666666666666
621	1	3	2	4	1	1	3	1	1	0.6666666666666666
621	1	1	3	3	1	3	5	2	0	0.6666666666666666
621	2	5	2	1	2	1	2	2	1	0.8333333333333334
621	2	6	1	3	1	1	3	2	0	1
621	2	1	1	1	6	2	4	2	0	0.6666666666666666
621	2	6	1	4	1	5	2	2	1	1
621	1	5	1	1	3	1	4	2	1	1
621	2	3	4	3	1	3	6	2	0	0.5
621	2	1	3	5	2	5	5	2	0	0.5
621	1	6	1	2	1	4	5	2	1	1
621	2	4	1	4	4	3	1	1	0	0.6666666666666666
621	2	4	4	4	2	1	4	2	1	1
243	2	5	5	3	4	3	3	1	1	0.6666666666666666
243	2	1	5	6	6	5	1	2	0	0.3333333333333333
243	1	4	1	4	5	2	6	2	0	0.16666666666666666
243	2	4	2	2	6	3	3	2	1	0.6666666666666666
243	1	3	6	3	3	3	3	1	1	0.8333333333333334
243	2	6	1	2	5	3	5	1	0	0.16666666666666666
243	1	4	6	3	4	2	4	2	0	0.16666666666666666
243	2	1	6	5	1	5	1	1	1	0.8333333333333334
243	1	5	6	2	5	1	4	2	0	0.16666666666666666
243	2	2	6	5	1	5	4	2	1	0.8333333333333334
243	1	3	4	6	3	2	6	2	0	0.16666666666666666
243	2	4	6	5	5	1	6	2	1	0.8333333333333334
345	2	5	2	5	5	3	2	1	0	0.16666666666666666
345	2	1	5	2	2	2	2	2	1	0.3333333333333333
345	1	3	1	3	3	5	3	1	0	0.16666666666666666
345	1	4	5	1	5	2	1	2	1	0.3333333333333333
345	2	6	1	6	3	1	6	1	1	0.3333333333333333
345	2	5	4	5	6	3	2	1	0	0.16666666666666666
345	2	6	6	5	6	6	1	1	0	0.16666666666666666
345	1	6	5	6	1	4	1	2	1	0.3333333333333333
345	2	5	6	3	2	4	5	1	1	0.3333333333333333
345	1	6	2	5	6	5	5	2	0	0.16666666666666666
345	2	6	1	3	6	2	4	1	1	0.3333333333333333
345	2	5	6	1	3	6	2	2	0	0.16666666666666666
360	1	6	4	4	1	1	3	2	0	0.3333333333333333
360	1	5	4	3	5	2	3	2	1	0.5
360	2	4	5	6	2	6	5	1	0	0.3333333333333333
360	2	2	2	3	2	4	4	2	1	0.5
360	2	3	4	6	5	6	1	2	1	0.3333333333333333
360	2	5	4	1	6	5	4	2	0	0
360	1	1	5	2	4	5	3	1	1	0.3333333333333333
360	1	4	3	4	3	4	5	1	0	0.16666666666666666
360	2	4	4	2	2	6	6	1	0	0.16666666666666666
360	1	1	4	2	3	1	1	1	1	0.3333333333333333
360	2	5	1	4	1	6	5	1	1	0.3333333333333333
360	1	6	5	4	2	4	2	1	0	0.16666666666666666
7	1	4	5	2	5	2	3	2	1	0.6666666666666666
7	2	4	5	3	3	2	1	2	0	0.3333333333333333
7	2	6	1	6	6	1	5	1	1	0.6666666666666666
7	1	5	4	4	1	3	4	2	0	0.3333333333333333
