"","green","Amt_Issued","YAS_Yield_Spread","BVALMidYTM","X260D_volatility","ecological_index","women_on_board","independent_directors","independence_num","ESG_Reporting","government_dummy","Cpn","mty_years_frm","years_to_maturity","call_ext_sink","perpetual","comp_return","roe","roe_bit","roc","solvency","country_risk_num","rep_risk_num","crs_rating","crif_rating","crif_peer_rating","ecological_risk","stability","number_of_former_directors","number_of_executors"
"1",0,400,714.4076,6.96235696939019,4.94662189483643,0.887174541947927,0,53.8461990356445,0.926553672316384,0,0,7.875,0,0,0,1,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,0.939472322814278,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,0.929940119760479,0.747542679772375,0.696844283497155
"2",0,750,241.3878,4.81996836099103,9.28337955474854,4.47,0,57.1428985595703,1,0,0,7.125,0,0,0,1,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,5,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,37,0,0
"3",0,13.92128,-177.39,2.78871634026512,0.881951219512195,0.46,0,0,1,0,0,6.9,0.213552361,1.02739726027397,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"4",0,0.5252296,-52.957,3.79588020328914,3.35595011711121,0.46,0,0,1,0,0,8.9,0.892539357,5.0027397260274,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"5",0,3.8890995,41.9642,4.40831791880334,1.46437537670136,0.46,0,0,1,0,0,9,0.733744011,3.0027397260274,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"6",0,0.710048,35.7913,4.64882826313303,1.58876538276672,0.46,0,0,1,0,0,8.6,0.960985626,3.0027397260274,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"7",0,4.038474,14.5307,5.18842739327446,1.94573104381561,0.46,0,0,1,0,0,7.55,1.618069815,5.0027397260274,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"8",0,2.1072531,33.2488,5.33840370359833,2.21806502342224,0.46,0,0,1,0,0,7.5,1.889117043,5.0027397260274,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"9",0,2.2627488,46.8755,5.77493789122579,3.37784504890442,0.46,0,0,1,0,0,9.5,2.732375086,5.0027397260274,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"10",0,0.9940672,57.8291,5.87092826807327,3.7724814414978,0.46,0,0,1,0,0,9.15,2.962354552,5.00547945205479,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"11",0,1.0632636,0.935587761674718,0.936030617823947,0.881951219512195,0.46,0,0,1,0,0,0.903928266438941,0.238193018,5.0027397260274,0,0,525501,12.94,18.63,0.806611570247934,27.11,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,29,23
"12",0,30.93675,58,2.595,0.881951219512195,2.71,10,50,1,0,0,0,0.030116359,0.243835616438356,0,0,1110636,6.45,11.61,8.85,25.94,4,4,8,661,570,2.71,83,20,14
"13",0,39.84528,74.2,2.62,0.881951219512195,2.71,10,50,1,0,0,3.15,0.199863107,1.00547945205479,0,0,1110636,6.45,11.61,8.85,25.94,4,4,8,661,570,2.71,83,20,14
"14",0,72.3066,82.9,3.839,0.881951219512195,5.55,36.3636016845703,54.5455017089844,1,0,0,3.8,5.782340862,7.00547945205479,0,0,306159,16.62,22.22,0.806611570247934,16.84,4,1,0.858695652173913,0.889934148635936,0.886075949367089,5.55,0.929940119760479,37,29
"15",0,48.2044,95.2,4.012,6.5307674407959,5.55,36.3636016845703,54.5455017089844,1,0,0,3.85,6.7816564,8.00547945205479,0,0,306159,16.62,22.22,0.806611570247934,16.84,4,1,0.858695652173913,0.889934148635936,0.886075949367089,5.55,0.929940119760479,37,29
"16",0,46.811,140.3,4.468,6.30795860290527,5.55,36.3636016845703,54.5455017089844,1,0,0,3.95,8.865160849,10.0054794520548,1,0,306159,16.62,22.22,0.806611570247934,16.84,4,1,0.858695652173913,0.889934148635936,0.886075949367089,5.55,0.929940119760479,37,29
"17",0,23.9492,194.9,12.3215655779526,22.636137008667,5.55,36.3636016845703,54.5455017089844,1,0,0,6.65,0,0,0,1,306159,16.62,22.22,0.806611570247934,16.84,4,1,0.858695652173913,0.889934148635936,0.886075949367089,5.55,0.929940119760479,37,29
"18",0,192.2616,97.3,4.479,0.881951219512195,0.29,0,0,1,0,0,5.05,7.482546201,10.0082191780822,1,0,87277,3.5,5.01,0.806611570247934,8.26,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,20,9
"19",0,72.0081,96.36,4.36262881431409,0.881951219512195,0.29,0,0,1,0,0,5.65,0,0,0,1,87277,3.5,5.01,0.806611570247934,8.26,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,20,9
"20",0,500,70.0453,0.925572788731428,0.881951219512195,0.887174541947927,0,0,0.926553672316384,0,0,4.375,2.387405886,5.0027397260274,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,5,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"21",0,200,149.9186,5.06345677022049,4.15851020812988,0.887174541947927,0,0,0.926553672316384,0,0,5.5,0,0,0,1,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,6,0,0
"22",0,3.2825475,-240,0.936030617823947,0.881951219512195,1.81,0,0,0.926553672316384,0,0,0,0.391512663,1.23561643835616,0,0,116542,10.04,13.15,0.806611570247934,0.01,1,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,1.81,0.929940119760479,9,2
"23",0,58.92054,0.935587761674718,0.936030617823947,0.881951219512195,1.81,0,0,0.926553672316384,0,0,19.8016894290048,8.985626283,9.97260273972603,0,0,116542,10.04,13.15,0.806611570247934,0.01,1,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,1.81,0.929940119760479,9,2
"24",0,3.2825475,210,0.936030617823947,0.881951219512195,1.81,0,0,0.926553672316384,0,0,0,0.169746749,1.01369863013699,0,0,116542,10.04,13.15,0.806611570247934,0.01,1,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,1.81,0.929940119760479,9,2
"25",0,12.2493,191.5148,0.936030617823947,0.881951219512195,1.81,0,0,0.926553672316384,0,0,19.25,0.1724846,0.23013698630137,0,0,116542,10.04,13.15,0.806611570247934,0.01,1,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,1.81,0.929940119760479,9,2
"26",0,6.835,0.935587761674718,0.936030617823947,0.881951219512195,1.81,0,0,0.926553672316384,0,0,18,0,0.249315068493151,0,0,116542,10.04,13.15,0.806611570247934,0.01,1,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,1.81,0.929940119760479,9,2
"27",0,3.2825475,-37,0.936030617823947,0.881951219512195,1.81,0,0,0.926553672316384,0,0,0,0.632443532,1.47671232876712,0,0,116542,10.04,13.15,0.806611570247934,0.01,1,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,1.81,0.929940119760479,9,2
"28",0,5.56984,0.935587761674718,0.936030617823947,0.881951219512195,1.81,0,0,0.926553672316384,0,0,1e-06,0,0.238356164383562,0,0,116542,10.04,13.15,0.806611570247934,0.01,1,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,1.81,0.929940119760479,9,2
"29",0,118,227.6416,2.5476514299942,4.51194858551025,0.38,0,0,1,0,0,7,3.028062971,7.00547945205479,0,0,171352,19.1,25.05,0.806611570247934,11.14,1,1,0.858695652173913,0.889934148635936,0.886075949367089,0.38,0.929940119760479,39,20
"30",0,40,173.3988,3.09099516111253,5.68346786499023,0.38,0,0,1,0,0,6.5,8.254620123,10.0082191780822,0,0,171352,19.1,25.05,0.806611570247934,11.14,1,1,0.858695652173913,0.889934148635936,0.886075949367089,0.38,0.929940119760479,39,20
"31",0,25,0.935587761674718,0.936030617823947,0.881951219512195,0.35,0,0,0.926553672316384,0,0,0.785,4.648870637,5.02465753424658,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,33.38,7,0.85375,0.858695652173913,646,634,0.35,11,0,0
"32",0,25,0.935587761674718,0.936030617823947,0.881951219512195,0.35,0,0,0.926553672316384,0,0,0.645,4.648870637,5.02465753424658,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,33.38,7,0.85375,0.858695652173913,646,634,0.35,11,0,0
"33",0,12.1269,306.852,2.48693664114925,0.881951219512195,0.51,0,0,1,0,0,0.727,0.301163587,0.493150684931507,0,0,0.881195908733281,-1.28,-1.28,0.806611570247934,57.29,4,0.85375,4,604,614,0.51,56,11,9
"34",0,65.6215,392.6536,4.08615594994315,11.1158819198608,0.51,0,0,1,0,0,6,2.171115674,5.0027397260274,0,0,0.881195908733281,-1.28,-1.28,0.806611570247934,57.29,4,0.85375,4,604,614,0.51,56,11,9
"35",0,250,388.1299,4.09920799942087,11.8217830657959,0.51,0,0,1,0,0,6,2.390143737,5.0027397260274,0,0,0.881195908733281,-1.28,-1.28,0.806611570247934,57.29,4,0.85375,4,604,614,0.51,56,11,9
"36",0,50,778.7641,8.09620561732166,11.5945901870728,0.51,0,0,1,0,0,10,5.160848734,7.00547945205479,0,0,0.881195908733281,-1.28,-1.28,0.806611570247934,57.29,4,0.85375,4,604,614,0.51,56,11,9
"37",0,55.8305,944.9,2.711,0.698643565177918,4.47,0,0,1,0,0,4.64,0.010951403,3.0027397260274,0,0,6883,0.881286067600989,0.881286067600989,0.806611570247934,-0.15,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,82,8,5
"38",0,55.8305,1171.4,2.742,0.686787605285645,4.47,0,0,1,0,0,5.6,0.010951403,3.0027397260274,0,0,6883,0.881286067600989,0.881286067600989,0.806611570247934,-0.15,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,82,8,5
"39",0,17.889525,954.4,2.757,0.656528890132904,4.47,0,0,1,0,0,4.68,0.010951403,2.37260273972603,0,0,6883,0.881286067600989,0.881286067600989,0.806611570247934,-0.15,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,82,8,5
"40",0,8.825499,1025.4,2.788,0.714120805263519,4.47,0,0,1,0,0,4.98,0.010951403,2.37260273972603,0,0,6883,0.881286067600989,0.881286067600989,0.806611570247934,-0.15,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,82,8,5
"41",0,5.836825,1018.3,2.843,0.671131670475006,4.47,0,0,1,0,0,4.95,0.010951403,3.0027397260274,0,0,6883,0.881286067600989,0.881286067600989,0.806611570247934,-0.15,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,82,8,5
"42",0,500,92.125,1.88870632206307,3.87674045562744,0.887174541947927,14.2856998443604,100,0.926553672316384,0,0,4.75,4.41615332,7,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,5,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"43",0,500,144.971,2.77803747029064,7.5621395111084,0.887174541947927,14.2856998443604,100,0.926553672316384,0,0,3.875,8.479123888,10.0082191780822,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,5,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"44",0,30.78751,100.5,4.862,0.83431750535965,0.29,0,0,1,0,0,5.5,6.414784394,10.0054794520548,1,0,53161,7.44,9.94,0.806611570247934,7.11,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,51,38
"45",0,24.502,456.9,8.452,42.1100845336914,0.29,0,0,1,0,0,5.95,0,0,0,1,53161,7.44,9.94,0.806611570247934,7.11,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,51,38
"46",0,500,103.5223,1.44834346318035,3.21445846557617,0.887174541947927,0,33.3333015441895,0.926553672316384,0,0,4.311,2.847364819,5.00547945205479,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"47",0,4.994941141,231.5,4.196,1.73673439025879,0.887174541947927,0,0,0.926553672316384,0,0,5.45,0.818617385,2.26575342465753,0,0,5636,20.37,20.37,0.806611570247934,2.15,4,0.85375,0.858695652173913,639,629,0.876712328767123,18,6,3
"48",0,5.66945,253.1,4.419,2.4230809211731,0.887174541947927,0,0,0.926553672316384,0,0,5.7,1.552361396,6.0027397260274,0,0,5636,20.37,20.37,0.806611570247934,2.15,4,0.85375,0.858695652173913,639,629,0.876712328767123,18,6,3
"49",0,2.99691658,253.3,4.421,2.42132973670959,0.887174541947927,0,0,0.926553672316384,0,0,5.6,1.552361396,3,0,0,5636,20.37,20.37,0.806611570247934,2.15,4,0.85375,0.858695652173913,639,629,0.876712328767123,18,6,3
"50",0,0.60977018,259.8,4.483,2.34540891647339,0.887174541947927,0,0,0.926553672316384,0,0,5.6,1.552361396,2.99452054794521,0,0,5636,20.37,20.37,0.806611570247934,2.15,4,0.85375,0.858695652173913,639,629,0.876712328767123,18,6,3
"51",0,8.583784824,266.2554,4.569,1.98206448554993,0.887174541947927,0,0,0.926553672316384,0,0,5.45,0.55578371,2.0027397260274,0,0,5636,20.37,20.37,0.806611570247934,2.15,4,0.85375,0.858695652173913,639,629,0.876712328767123,18,6,3
"52",0,2.235503904,273.1042,4.637,1.9731901884079,0.887174541947927,0,0,0.926553672316384,0,0,5.45,0.55578371,1.9972602739726,0,0,5636,20.37,20.37,0.806611570247934,2.15,4,0.85375,0.858695652173913,639,629,0.876712328767123,18,6,3
"53",0,1.016203611,273.3,4.688,2.50545859336853,0.887174541947927,0,0,0.926553672316384,0,0,5.45,0.818617385,2.26027397260274,0,0,5636,20.37,20.37,0.806611570247934,2.15,4,0.85375,0.858695652173913,639,629,0.876712328767123,18,6,3
"54",0,500,587.6917,6.11973101147512,12.558235168457,0.887174541947927,0,71.428596496582,1,0,0,6.25,0.971937029,5.0027397260274,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,5,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,72,0,0
"55",0,400,620.2367,6.63689684041109,20.5711193084717,0.887174541947927,0,71.428596496582,1,0,0,6.625,1.965776865,5.0027397260274,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,5,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,70,0,0
"56",0,41.9111,0.935587761674718,0.936030617823947,0.881951219512195,4.47,0,0,1,0,0,0.18375,2.316221766,3,1,0,891,0.881286067600989,0.881286067600989,0.806611570247934,-0.02,4,0.85375,0.858695652173913,547,625,0.876712328767123,45,3,3
"57",0,20.35682,0.935587761674718,0.936030617823947,0.881951219512195,4.47,0,0,1,0,0,0.18375,2.316221766,3,1,0,891,0.881286067600989,0.881286067600989,0.806611570247934,-0.02,4,0.85375,0.858695652173913,547,625,0.876712328767123,45,3,3
"58",0,20.35682,0.935587761674718,0.936030617823947,0.881951219512195,4.47,0,0,1,0,0,0.18375,2.316221766,3,1,0,891,0.881286067600989,0.881286067600989,0.806611570247934,-0.02,4,0.85375,0.858695652173913,547,625,0.876712328767123,45,3,3
"59",0,41.9111,0.935587761674718,0.936030617823947,0.881951219512195,4.47,0,0,1,0,0,0.18375,2.316221766,3,1,0,891,0.881286067600989,0.881286067600989,0.806611570247934,-0.02,4,0.85375,0.858695652173913,547,625,0.876712328767123,45,3,3
"60",0,46.215,121.2,3.101,0.569681286811829,0.29,0,0,1,0,0,3.55,0.900752909,1.99452054794521,0,0,192155,9.11,11.51,0.806611570247934,7.86,4,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,24,7
"61",0,98.2196,50.9,3.6101928456029,0.881951219512195,0.29,0,0,1,0,0,3.13,9.60164271,10,1,0,192155,9.11,11.51,0.806611570247934,7.86,4,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,24,7
"62",0,184.86,102.8,3.628,1.7337394952774,0.29,0,0,1,0,0,4.1,3.906913073,5.0027397260274,0,0,192155,9.11,11.51,0.806611570247934,7.86,4,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,24,7
"63",0,120.0135,121.8,4.46056328456029,0.881951219512195,0.29,0,0,1,0,0,4.88,7.468856947,10.0082191780822,1,0,192155,9.11,11.51,0.806611570247934,7.86,4,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,24,7
"64",0,38.2956,120.3,4.74491356945898,2.2270290851593,0.29,0,0,1,0,0,5.23,6.81724846,10.0054794520548,1,0,192155,9.11,11.51,0.806611570247934,7.86,4,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,24,7
"65",0,53.9568,117.8,4.82996251104171,0.881951219512195,0.29,0,0,1,0,0,5.2,5.872689938,10.0054794520548,1,0,192155,9.11,11.51,0.806611570247934,7.86,4,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,24,7
"66",0,2.22866,97.3,5.17307045172297,0.883157908916473,0.29,0,0,1,0,0,5.5,5.667351129,10.0054794520548,1,0,192155,9.11,11.51,0.806611570247934,7.86,4,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,24,7
"67",0,0.942396,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,1.859000684,3,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"68",0,0.471198,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,2.863791923,4.00547945205479,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"69",0,0.706797,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,1.859000684,3,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"70",0,0.706797,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,1.859000684,3,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"71",0,0.706797,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,0.859685147,2,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"72",0,0.942396,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,2.863791923,4.00547945205479,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"73",0,0.942396,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,2.863791923,4.00547945205479,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"74",0,0.942396,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,0.859685147,2,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"75",0,0.706797,0.935587761674718,0.936030617823947,0.881951219512195,1.25,0,0,1,0,0,0.18375,0.859685147,2,0,0,28424,-75.34,-70.71,0.806611570247934,0.83,4,0.85375,2,550,547,1.25,99,10,5
"76",0,13.775959,687.4376,10.0071873874155,0.881951219512195,9.63,0,0,6,0,0,9.25,0.45174538,1.02739726027397,0,0,158862,3.06,4.19,9.25,47,3,4,7,698,588,9.63,83,17,15
"77",0,7.753933,254.5836,7.86433412838825,8.89215755462647,9.63,0,0,6,0,0,11,0.884325804,3.0027397260274,0,0,158862,3.06,4.19,9.25,47,3,4,7,698,588,9.63,83,17,15
"78",0,2.7362832,315.6914,9.21449283804641,13.5551958084106,9.63,0,0,6,0,0,9.9,1.59890486,5.0027397260274,0,0,158862,3.06,4.19,9.25,47,3,4,7,698,588,9.63,83,17,15
"79",0,7.4410875,421.8368,9.43129023133603,11.0926065444946,9.63,0,0,6,0,0,10.35,1.100616016,5.0027397260274,0,0,158862,3.06,4.19,9.25,47,3,4,7,698,588,9.63,83,17,15
"80",0,19.9330628,91.9784,4.63532785853792,4.81963586807251,0.887174541947927,0,0,1,0,0,8.1,0.563997262,5.0027397260274,0,0,368953,0.881286067600989,0.881286067600989,0.806611570247934,65.69,3,1,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,17,40,12
"81",0,4.0907405,119.6246,6.45474697817956,7.17693471908569,0.887174541947927,0,0,1,0,0,8.4,2.562628337,7.0027397260274,0,0,368953,0.881286067600989,0.881286067600989,0.806611570247934,65.69,3,1,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,17,40,12
"82",0,13.1647467,183.0039,7.51772427355665,15.3919744491577,0.887174541947927,0,0,1,0,0,8.55,5.563312799,10.0054794520548,0,0,368953,0.881286067600989,0.881286067600989,0.806611570247934,65.69,3,1,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,17,40,12
"83",0,500,28.9879,0.457389354368398,2.02261590957642,0.887174541947927,0,0,1,0,0,3.141,1.505817933,5.0027397260274,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,5,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,10,0,0
"84",0,750,160.947,3.16169060901358,0.881951219512195,0.29,0,40,6,0,0,3.326,9.49486653,10.0054794520548,1,0,1570417,6.95,8.64,0.806611570247934,16.5,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.29,0.929940119760479,39,14
"85",0,650,393.1834,5.00188738132678,0.881951219512195,0.887174541947927,0,0,0.926553672316384,0,0,5.625,5.437371663,5.5041095890411,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"86",0,650,397.017,5.00386685485464,0.881951219512195,0.887174541947927,0,0,0.926553672316384,0,0,5.625,5.437371663,5.5041095890411,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"87",0,500,385.8385,4.41204869053156,17.4274921417236,0.887174541947927,0,0,0.926553672316384,0,0,5.375,3.575633128,5.00547945205479,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"88",0,500,382.3952,4.41369359669401,13.488883972168,0.887174541947927,0,0,0.926553672316384,0,0,5.375,3.575633128,5.00547945205479,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,6,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,8,0,0
"89",0,400,23.5732,0.310180971891884,0.881951219512195,0.35,0,0,6,0,0,1.65,0.739219713,1.09315068493151,0,0,32053,15.08,20.1,0.806611570247934,0.04,4,0.85375,0.858695652173913,594,628,0.35,43,11,3
"90",0,200,27.8601,0.356937144027791,0.881951219512195,0.35,0,0,6,0,0,2.15,0.739219713,1.09315068493151,0,0,32053,15.08,20.1,0.806611570247934,0.04,4,0.85375,0.858695652173913,594,628,0.35,43,11,3
"91",0,10,35.1589,0.441338013995103,0.881951219512195,0.35,0,0,6,0,0,0,0.821355236,1.0027397260274,0,0,32053,15.08,20.1,0.806611570247934,0.04,4,0.85375,0.858695652173913,594,628,0.35,43,11,3
"92",0,20,0.935587761674718,0.936030617823947,0.881951219512195,0.35,0,0,6,0,0,0,0.744695414,1.0027397260274,0,0,32053,15.08,20.1,0.806611570247934,0.04,4,0.85375,0.858695652173913,594,628,0.35,43,11,3
"93",0,289.3,0.935587761674718,0.936030617823947,0.881951219512195,0.35,0,0,6,0,0,2.35,0.317590691,1.07397260273973,0,0,32053,15.08,20.1,0.806611570247934,0.04,4,0.85375,0.858695652173913,594,628,0.35,43,11,3
"94",0,10,0.935587761674718,0.936030617823947,0.881951219512195,0.35,0,0,6,0,0,0,0.27926078,0.920547945205479,0,0,32053,15.08,20.1,0.806611570247934,0.04,4,0.85375,0.858695652173913,594,628,0.35,43,11,3
"95",0,10.6,0.935587761674718,0.936030617823947,0.881951219512195,0.35,0,0,6,0,0,6,2.819986311,3.96438356164384,0,0,32053,15.08,20.1,0.806611570247934,0.04,4,0.85375,0.858695652173913,594,628,0.35,43,11,3
"96",0,12.446525,-36.4101,2.96403092825114,1.60188055038452,0.46,0,0,1,0,0,7.5,0.06844627,3.0027397260274,0,0,274938,10.4,13.56,0.806611570247934,21.95,3,3,0.858695652173913,0.889934148635936,0.886075949367089,0.46,0.929940119760479,35,20
"97",0,500,84.9782,1.66109824610872,6.09004163742065,0.887174541947927,33.3333015441895,55.5555992126465,1,0,0,4.357,4.898015058,10.0054794520548,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0,4,4,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,48,4,0
"98",0,500,91.6206,2.47240032287972,0.881951219512195,0.887174541947927,33.3333015441895,55.5555992126465,1,0,0,2.163,9.303216975,10.0054794520548,1,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0,4,4,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,48,4,0
"99",0,58.302,114.2,4.16983357462105,5.01108407974243,0.887174541947927,0,0,1,0,0,4.65,6.688569473,9.00547945205479,0,0,4813,0.881286067600989,0.881286067600989,0.806611570247934,-0.25,4,0.85375,0.858695652173913,619,628,0.876712328767123,20,8,4
"100",0,20.566175,146.4,3.813,0.881951219512195,4.47,0,0,1,0,0,4.85,3.657768652,5.00547945205479,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,45,0,0
"101",0,24.1955,201.4,3.828,0.881951219512195,4.47,0,0,1,0,0,4.7,1.648186174,2.99452054794521,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,45,0,0
"102",0,22.985725,178.7,4.315,4.91486358642578,4.47,0,0,1,0,0,5,5.650924025,7,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,45,0,0
"103",0,12.09775,152.4,4.481,8.635009765625,4.47,0,0,1,0,0,5.05,6.650239562,8,0,0,0.881195908733281,0.881286067600989,0.881286067600989,0.806611570247934,0.848885793871866,4,0.85375,0.858695652173913,0.889934148635936,0.886075949367089,0.876712328767123,45,0,0
